index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
795,BRIDLEMILE,2017-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5264.0,2017-08-01,BRIDLEMILE,8.553021664969771
796,BRIDLEMILE,2017-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5386.0,2017-09-01,BRIDLEMILE,8.14074438362047
797,BRIDLEMILE,2017-10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5508.0,2017-10-01,BRIDLEMILE,8.61339647899351
798,BRIDLEMILE,2017-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5630.0,2017-11-01,BRIDLEMILE,9.134839637985882
799,BRIDLEMILE,2017-12,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,19.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5752.0,2017-12-01,BRIDLEMILE,13.915932089824524
800,BRIDLEMILE,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5874.0,2018-01-01,BRIDLEMILE,9.485347765578878
801,BRIDLEMILE,2018-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,5996.0,2018-02-01,BRIDLEMILE,13.005868792611842
802,BRIDLEMILE,2018-03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6118.0,2018-03-01,BRIDLEMILE,9.531800843594976
803,BRIDLEMILE,2018-04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6240.0,2018-04-01,BRIDLEMILE,9.341063934394368
804,BRIDLEMILE,2018-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6362.0,2018-05-01,BRIDLEMILE,8.573553500207703
805,BRIDLEMILE,2018-06,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6484.0,2018-06-01,BRIDLEMILE,8.597859182309971
806,BRIDLEMILE,2018-07,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6606.0,2018-07-01,BRIDLEMILE,8.869302322174798
807,BRIDLEMILE,2018-08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6728.0,2018-08-01,BRIDLEMILE,9.84892732675543
808,BRIDLEMILE,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6850.0,2018-09-01,BRIDLEMILE,7.539910583629156
809,BRIDLEMILE,2018-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,6972.0,2018-10-01,BRIDLEMILE,7.5897515062831555
810,BRIDLEMILE,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7094.0,2018-11-01,BRIDLEMILE,9.567625971591005
811,BRIDLEMILE,2018-12,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7216.0,2018-12-01,BRIDLEMILE,12.098659222438393
812,BRIDLEMILE,2019-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7338.0,2019-01-01,BRIDLEMILE,10.2246500672872
813,BRIDLEMILE,2019-02,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7460.0,2019-02-01,BRIDLEMILE,10.51452380960638
814,BRIDLEMILE,2019-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7582.0,2019-03-01,BRIDLEMILE,9.375796922339005
815,BRIDLEMILE,2019-04,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7704.0,2019-04-01,BRIDLEMILE,8.984599890000998
816,BRIDLEMILE,2019-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7826.0,2019-05-01,BRIDLEMILE,8.211050779959308
817,BRIDLEMILE,2019-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,7948.0,2019-06-01,BRIDLEMILE,8.109932503826043
818,BRIDLEMILE,2019-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8070.0,2019-07-01,BRIDLEMILE,8.641565287323697
819,BRIDLEMILE,2019-08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8192.0,2019-08-01,BRIDLEMILE,8.204981511263432
820,BRIDLEMILE,2019-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8314.0,2019-09-01,BRIDLEMILE,7.980682407351709
821,BRIDLEMILE,2019-10,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8436.0,2019-10-01,BRIDLEMILE,8.498441275049196
822,BRIDLEMILE,2019-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8558.0,2019-11-01,BRIDLEMILE,9.85817965459065
823,BRIDLEMILE,2019-12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8680.0,2019-12-01,BRIDLEMILE,11.498899069179602
824,BRIDLEMILE,2020-01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8802.0,2020-01-01,BRIDLEMILE,8.074661000091474
825,BRIDLEMILE,2020-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,8924.0,2020-02-01,BRIDLEMILE,10.157030780668324
826,BRIDLEMILE,2020-03,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9046.0,2020-03-01,BRIDLEMILE,9.627157167435106
827,BRIDLEMILE,2020-04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9168.0,2020-04-01,BRIDLEMILE,8.928916597251986
828,BRIDLEMILE,2020-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9290.0,2020-05-01,BRIDLEMILE,8.535678962177773
829,BRIDLEMILE,2020-06,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9412.0,2020-06-01,BRIDLEMILE,8.41800523578718
830,BRIDLEMILE,2020-07,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9534.0,2020-07-01,BRIDLEMILE,8.756594786281187
831,BRIDLEMILE,2020-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9656.0,2020-08-01,BRIDLEMILE,8.218739927997513
832,BRIDLEMILE,2020-09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9778.0,2020-09-01,BRIDLEMILE,7.604495289176543
833,BRIDLEMILE,2020-10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,9900.0,2020-10-01,BRIDLEMILE,8.818975387275518
834,BRIDLEMILE,2020-11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,10022.0,2020-11-01,BRIDLEMILE,8.57572271955385
835,BRIDLEMILE,2020-12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,10144.0,2020-12-01,BRIDLEMILE,8.863370370833684
836,BRIDLEMILE,2021-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,10266.0,2021-01-01,BRIDLEMILE,9.23568782500772
837,BRIDLEMILE,2021-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,654672.0,594000.0,255.0,31.0,61.0,0.0,2.0,1973.0,4736.0,3375.0,45.0,95375.0,74.1,60.8,10.0,5.9,1.2,22.2,33.3,41.2,996.0,7.6,7.7,87.6,33.2,87.6,4.2,2.5,7.9,32.0,4.0,15,3.6,2.5,1.9,4.4,1.94,45.0,BRIDLEMILE,10388.0,2021-02-01,BRIDLEMILE,12.983300658126844
